aer_ai_mean,aer_ai_valid_frac,co_mean,co_valid_frac,no2_mean,no2_valid_frac,period_start,city,precip_mm
0.4471036218810851,1,0.0338399853974443,0.8858131487889274,7.450724143594792e-05,1.0,2021-10-12,Karachi,0.010200873185741638
0.5393480759801506,1,0.0325663867025851,1.0,4.6573826858549494e-05,1.0,2021-10-19,Karachi,0.02665921604296996
0.644039032862674,1,0.0351680600155836,0.8373702422145328,7.113843386081074e-05,1.0,2021-10-26,Karachi,0.005573637903258145
0.5328127896539194,1,0.0428850026631711,0.7508650519031141,7.188646796916106e-05,1.0,2021-11-02,Karachi,0.022311385730110912
0.2682191084037829,1,0.0375217493533482,0.8235294117647058,8.124423401369065e-05,1.0,2021-11-09,Karachi,0.009844438579875714
0.6437635173816713,1,0.0397822795648991,0.9757785467128028,6.133426099899304e-05,1.0,2021-11-16,Karachi,0.007287777084030722
0.2184269337154303,1,0.037454823045338,0.8166089965397924,6.655578332692454e-05,1.0,2021-11-23,Karachi,0.05439986604599342
0.267377936686227,1,0.0379177553830412,0.8546712802768166,6.118851781836093e-05,1.0,2021-11-30,Karachi,0.01115548315056003
0.3826439828603538,1,0.0383148164850644,0.8927335640138409,7.494594887108348e-05,1.0,2021-12-07,Karachi,0.0064430136603732535
0.2704164094835259,1,0.0352982214283735,0.9065743944636678,7.809167231164271e-05,1.0,2021-12-14,Karachi,0.004377167559870491
-0.4094425274177413,1,0.0369261855726663,0.9965397923875432,5.303532921858279e-05,1.0,2021-12-21,Karachi,14.660563225023049
0.1784517646650033,1,0.0396401271505638,0.8927335640138409,5.4998050667435075e-05,1.0,2021-12-28,Karachi,0.03206087291564843
-0.3122113057095452,1,0.0310652209382417,0.9792387543252596,5.9079599812053414e-05,1.0,2022-01-04,Karachi,23.15499719689757
-0.1124248057006506,1,0.0369736908572713,0.7647058823529411,7.623837689914325e-05,1.0,2022-01-11,Karachi,0.05349529661926194
0.7104233816490776,1,0.0346579333309498,1.0,5.626274026849311e-05,1.0,2022-01-18,Karachi,0.0360352015575142
0.2514780437128263,1,0.0346116481978095,0.9619377162629758,8.7536829120775e-05,1.0,2022-01-25,Karachi,0.01251394640750137
0.2699522429328252,1,0.0344310227356369,1.0,5.8122441965194385e-05,1.0,2022-02-01,Karachi,0.2135509715881605
-0.0284110510330829,1,0.0346114659458627,0.8961937716262975,6.754887036452103e-05,1.0,2022-02-08,Karachi,0.7282097489544831
0.4709766631717098,1,0.0378054951686043,0.7889273356401384,6.053360462620255e-05,1.0,2022-02-15,Karachi,0.002160155400332542
0.3565926445662858,1,0.0360376310939513,0.8166089965397924,7.32469866119307e-05,1.0,2022-02-22,Karachi,0.005636543382640507
0.3706466282591975,1,0.0356808644510629,0.8754325259515571,6.169169092087953e-05,1.0,2022-03-01,Karachi,0.04284021345714723
0.8087596089324146,1,0.0384114625942229,0.7820069204152249,5.631612581355448e-05,1.0,2022-03-08,Karachi,0.00944409497546114
0.826236546980037,1,0.0371693944597492,1.0,3.4610488709218095e-05,1.0,2022-03-15,Karachi,0.020276833308114785
0.7958229246504694,1,0.0345016053548185,1.0,3.823467775554941e-05,1.0,2022-03-22,Karachi,0.028501480109695044
0.8794029824909181,1,0.0339418105365241,1.0,5.976522351176328e-05,1.0,2022-03-29,Karachi,0.007312926715741241
0.6402392101473285,1,0.0342876407236928,1.0,3.657964725086637e-05,1.0,2022-04-05,Karachi,0.006022008580686133
1.0185949734600337,1,0.0331794329386367,1.0,3.0251499751014557e-05,1.0,2022-04-12,Karachi,0.0335338930009068
1.1131142252083577,1,0.0312621415055147,1.0,3.106628193722473e-05,1.0,2022-04-19,Karachi,0.39292876320360604
1.0529979224583943,1,0.0311595757523853,1.0,2.5243335564230088e-05,1.0,2022-04-26,Karachi,0.01349982706914315
