aer_ai_mean,aer_ai_valid_frac,co_mean,co_valid_frac,no2_mean,no2_valid_frac,period_start,city,precip_mm
0.2611639863187871,1,0.0308042436941005,1.0,0.0001770514035024,1.0,2023-08-15,Tehran,2.3695951711936485
0.4462289118042294,1,0.0295435898885987,1.0,0.0001510436670481,1.0,2023-08-22,Tehran,2.9035626688817637
0.3156675870928929,1,0.0304067081827952,1.0,0.000153566912771,1.0,2023-08-29,Tehran,3.8069372210448553
0.5448504158597169,1,0.0280939933942539,1.0,0.0001597455445544,1.0,2023-09-05,Tehran,2.4018494313430256
0.5315881173140892,1,0.0294539395355927,1.0,0.0001623934871132,1.0,2023-09-12,Tehran,2.605911161764558
0.547321836331905,1,0.0305835174328838,1.0,0.000216997338372,1.0,2023-09-19,Tehran,2.4109192845575844
-0.0080997543206019,1,0.0277544657163893,1.0,0.000208633362968,1.0,2023-09-26,Tehran,1.8969413005861564
0.2594720631373716,1,0.0268491045662767,1.0,0.0002037674441117,1.0,2023-10-03,Tehran,2.836987971333088
-0.2265365110244217,1,0.0253019115025731,1.0,0.0002057451778393,1.0,2023-10-10,Tehran,13.918312535129449
-0.1269005972611324,1,0.0269354316317013,1.0,0.0002176950716421,1.0,2023-10-17,Tehran,2.194690306902604
0.1440950196283678,1,0.0273786792002079,1.0,0.0002783340533316,1.0,2023-10-24,Tehran,0.6729683384185414
-0.4328158321585962,1,0.027777496007412,1.0,0.0002877348420287,0.986159169550173,2023-10-31,Tehran,8.701900309606879
-0.1990329023992255,1,0.0294779628949171,1.0,0.0003706971977293,1.0,2023-11-07,Tehran,0.8801177009994777
0.1370789146891088,1,0.0300961786520527,1.0,0.0003737146447499,1.0,2023-11-14,Tehran,7.503247514179188
-0.1238244520774961,1,0.0301416476558955,1.0,0.0006349158075308,1.0,2023-11-21,Tehran,5.107126371882252
-0.2223930631464915,1,0.0314448441616289,1.0,0.0005399304946639,1.0,2023-11-28,Tehran,2.3755207972323276
-0.0169987868363873,1,0.0305122850585909,1.0,0.000433028627728,1.0,2023-12-05,Tehran,0.7599888982411492
-0.3912860239488707,1,0.0302068649289643,1.0,0.0004725438258548,1.0,2023-12-12,Tehran,4.614197326819302
-0.4761545444790449,1,0.0301029195017278,1.0,0.0004106651009602,1.0,2023-12-19,Tehran,8.33901405233298
-0.1243073451640953,1,0.0308521657937036,1.0,0.00040637371784,1.0,2023-12-26,Tehran,0.35810814834234883
-0.2270962930962982,1,0.0302036082094168,1.0,0.0004226332313398,1.0,2024-01-02,Tehran,2.4648338235575644
-0.5889398811991969,1,0.0267965172900984,0.8996539792387543,0.0003399269503487,0.8581314878892734,2024-01-09,Tehran,24.24246864759428
-0.1594554307037354,1,0.0339287952392872,1.0,0.0005219512771828,0.9653979238754326,2024-01-16,Tehran,1.3592910257013215
-0.4702518471885456,1,0.0272476483411228,1.0,0.0002266588397662,0.7058823529411765,2024-01-23,Tehran,27.517363510251357
-0.5173444004089636,1,0.0288418131172738,1.0,0.0003737439897265,0.6470588235294118,2024-01-30,Tehran,12.008380515561786
-0.3696791393784984,1,0.0314615045835573,1.0,0.0004621957658514,0.8477508650519031,2024-02-06,Tehran,1.4909570285147493
-0.3800110321858266,1,0.0320167776223949,1.0,0.0004586375049405,0.986159169550173,2024-02-13,Tehran,26.12695439597051
-0.6474838110776021,1,0.0293991032074946,1.0,0.0002336033799917,0.7335640138408305,2024-02-20,Tehran,19.51587120674813
-0.6580877819803511,1,0.0309658042134322,1.0,0.0005579479788159,0.7647058823529411,2024-02-27,Tehran,6.643782132111758
-0.3446414177418102,1,0.0296600822463966,1.0,0.0002180211319904,0.8373702422145328,2024-03-05,Tehran,9.9952374373817
-0.3261136836193438,1,0.0286967818757838,1.0,0.0003086124662671,0.9273356401384084,2024-03-12,Tehran,7.495552169356678
-0.3910651296728031,1,0.0271670897650217,1.0,0.0001415193799031,0.8927335640138409,2024-03-19,Tehran,29.44761284974447
-0.0133479750166037,1,0.0291941623322995,1.0,0.0001751119904253,0.9065743944636678,2024-03-26,Tehran,1.737049996352711
0.2837752814898171,1,0.0303162817591279,1.0,0.0002023928065895,1.0,2024-04-02,Tehran,1.6989543075325462
-0.1207151330168479,1,0.030158011523137,1.0,0.0002109256963958,0.9930795847750864,2024-04-09,Tehran,8.4144430123146
-0.2288466798772285,1,0.0321764335238623,1.0,0.0002356417735186,0.9930795847750864,2024-04-16,Tehran,8.024752184278261
0.2622982184560079,1,0.0315321699551051,1.0,0.0002128453655469,1.0,2024-04-23,Tehran,18.45978074679604
-0.4187561453472847,1,0.0280282506930805,1.0,0.0001080783088408,0.986159169550173,2024-04-30,Tehran,14.887752372398424
-0.2109134345659426,1,0.0286077492750297,1.0,0.0001574726925921,0.986159169550173,2024-05-07,Tehran,18.10395752657392
0.0356112982924219,1,0.0289694467431152,1.0,0.0001405504913263,1.0,2024-05-14,Tehran,8.708926885966415
0.132985957722466,1,0.0295985312218712,1.0,0.0001239114406277,0.9930795847750864,2024-05-21,Tehran,12.565207601083081
0.648228826239288,1,0.0314239586151551,1.0,0.0001486187938374,1.0,2024-05-28,Tehran,2.0189476471398082
0.3571198795915893,1,0.0294592539467134,1.0,0.0001161870919541,1.0,2024-06-04,Tehran,6.428411424313542
0.2149203160584023,1,0.0297655582493033,1.0,0.0001391349754601,1.0,2024-06-11,Tehran,12.546989793034601
0.0190797468569463,1,0.0292044766944475,1.0,0.000135453528674,0.9653979238754326,2024-06-18,Tehran,8.99216111064505
0.4528502647364184,1,0.0301298214250282,1.0,0.0001130746350829,0.9965397923875432,2024-06-25,Tehran,9.035812357261037
0.6292391626230245,1,0.0303391662535099,1.0,0.0001152085525615,1.0,2024-07-02,Tehran,7.549723358495363
0.4504576468915144,1,0.0299345174938861,1.0,0.0001203239289803,1.0,2024-07-09,Tehran,6.563695663535411
0.5043344410300565,1,0.0293347407734959,1.0,0.0001120913077864,1.0,2024-07-16,Tehran,6.107972350867348
0.570323890706595,1,0.0307401500598993,1.0,0.0001233187747172,1.0,2024-07-23,Tehran,4.823951851044807
0.6259790915885115,1,0.0309405225487073,1.0,0.0001320335284883,1.0,2024-07-30,Tehran,3.17855346377146
